Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
14420	-15805.1	-15817.3	12.2419	0.140904	0.104588	0.0932687	0.110083	0.128806	0.09059	0.124799	0.0774098	0.0932724	0.139589	0.0789325	0.0978322	0.101669	0.1257	0.0986917	0.138631	0.141322	0.104438	0.135168	0.0926305	0.0828539	0.0800061	0.150648	0.0447128	0.0229266	0.0544324	0.0304656	0.0206888	0.0299662	0.0293358	0.035843	0.0779224	0.0392718	0.0307254	0.0209619	0.0395542	0.0208545	0.0618918	0.0477434	0.0250799	0.0488587	0.0244915	0.0271589	3.264719
14430	-15810.3	-15823.2	12.9589	0.131282	0.0964381	0.100974	0.123316	0.131169	0.0857356	0.116067	0.0852419	0.0906318	0.170898	0.0631595	0.0834432	0.100946	0.114363	0.119901	0.121568	0.136595	0.0936848	0.109959	0.0849379	0.072055	0.0813462	0.195791	0.0447128	0.0221376	0.0518856	0.0319306	0.00678153	0.0278498	0.0218614	0.0285964	0.0780727	0.0480767	0.043997	0.0175512	0.0438255	0.0203737	0.0573735	0.0397489	0.0161701	0.0384548	0.0197961	0.0243171	3.193017
14440	-15808.5	-15820.4	11.9198	0.138861	0.0962198	0.105911	0.0795253	0.113794	0.0971897	0.127155	0.0718078	0.100212	0.181045	0.0940848	0.0657591	0.102722	0.107176	0.100008	0.125375	0.132478	0.134084	0.119197	0.079841	0.094368	0.0893377	0.153572	0.0375669	0.0256127	0.0506586	0.0470509	0.0298675	0.0303604	0.0167858	0.0264464	0.0852661	0.0359845	0.0461074	0.0214723	0.0643064	0.0287323	0.0484022	0.0543304	0.0255733	0.053108	0.0197834	0.0397894	3.296929
14450	-15807.5	-15821.1	13.5915	0.131204	0.096725	0.0885255	0.0996466	0.092955	0.0724082	0.125087	0.0945295	0.0929591	0.186068	0.0719893	0.0757419	0.102722	0.0938286	0.0929452	0.117391	0.111209	0.107875	0.125294	0.0851184	0.0824652	0.0632502	0.158284	0.0512197	0.0227214	0.0519762	0.0358482	0.0308905	0.026742	0.0416825	0.0292517	0.0866166	0.0381138	0.0449211	0.0223257	0.0575108	0.0227147	0.0528074	0.0437386	0.0263639	0.0287931	0.0158899	0.0314045	3.129754
14460	-15802.1	-15815.4	13.3329	0.136117	0.0983938	0.106201	0.10198	0.111174	0.0733247	0.117545	0.0648635	0.0806487	0.169038	0.0858487	0.0942801	0.0925622	0.0917387	0.132325	0.128409	0.113119	0.111413	0.101795	0.077727	0.0904362	0.0879764	0.156969	0.0290559	0.028384	0.0468678	0.03676	0.0119147	0.030067	0.0324286	0.021012	0.0931425	0.0381138	0.0287451	0.0357422	0.0462787	0.0301802	0.0495584	0.0432274	0.0163714	0.0479249	0.0352094	0.0307432	3.155613
14470	-15814.8	-15828.2	13.4186	0.133628	0.101715	0.0805203	0.109829	0.0931545	0.0999214	0.128595	0.0743951	0.0967774	0.151714	0.0864621	0.0870253	0.0988072	0.0795061	0.0867738	0.114195	0.125923	0.0859185	0.136416	0.0832728	0.101036	0.0910185	0.15395	0.0430425	0.0353793	0.0378644	0.0364343	0.00701143	0.0369346	0.036856	0.0262323	0.0935739	0.0481757	0.0514887	0.0200516	0.0412105	0.0364541	0.0324966	0.0598843	0.0117607	0.0366401	0.022935	0.0320713	3.147053
14480	-15817.6	-15830.8	13.2811	0.143652	0.0755939	0.0994453	0.0885504	0.095371	0.101257	0.162051	0.0825316	0.0738097	0.159435	0.082438	0.0792818	0.101604	0.074972	0.121901	0.115072	0.125923	0.108337	0.117196	0.0816393	0.11373	0.0708299	0.154751	0.0344431	0.0438318	0.0407433	0.0306357	0.0298875	0.0266198	0.036856	0.0179963	0.0906511	0.0350455	0.0329724	0.0318414	0.0388796	0.0406828	0.0369804	0.0406995	0.012844	0.045427	0.0282484	0.0361404	3.160798
14490	-15805.7	-15818.3	12.5373	0.130649	0.0842818	0.101833	0.103025	0.113521	0.0873333	0.117747	0.0692958	0.107784	0.150929	0.0889873	0.0925471	0.110648	0.119642	0.104332	0.124772	0.123883	0.102736	0.158934	0.0817665	0.0824451	0.0998424	0.172343	0.0344431	0.0229984	0.0446941	0.0306357	0.0183491	0.0252586	0.0210529	0.029889	0.0755519	0.0265381	0.0414022	0.023656	0.046199	0.0321103	0.0481613	0.0505402	0.0174377	0.0383388	0.0412542	0.0373947	3.235181
14500	-15804.6	-15817.3	12.6889	0.123098	0.0853314	0.102875	0.112693	0.121295	0.0727707	0.109436	0.0787246	0.0917868	0.173957	0.0767304	0.0907866	0.0948643	0.0827548	0.125208	0.116414	0.119842	0.152791	0.128554	0.0812658	0.108107	0.0970109	0.151604	0.0468407	0.0167815	0.0565392	0.0291997	0.0183491	0.0289201	0.0343635	0.0243694	0.0856185	0.0320975	0.029714	0.0150285	0.0402723	0.0312469	0.0651549	0.0469677	0.0256417	0.0391302	0.0254445	0.0304331	3.220015
14510	-15805.8	-15818.2	12.4247	0.134883	0.0989051	0.102327	0.0804036	0.101591	0.088964	0.138646	0.0739894	0.097694	0.179303	0.0824226	0.071377	0.0996297	0.084294	0.111695	0.11722	0.130914	0.113649	0.129847	0.0744091	0.0993073	0.0790512	0.202604	0.0380474	0.0286957	0.0377641	0.0518304	0.0166736	0.027537	0.0296874	0.0295911	0.0999472	0.0403886	0.0418473	0.00640406	0.0279406	0.038715	0.0570599	0.0532097	0.0299465	0.0450873	0.0280078	0.0249355	3.246442
14520	-15799.6	-15812.3	12.6877	0.135063	0.0986506	0.10374	0.0816264	0.109187	0.0906892	0.133388	0.0823438	0.0861427	0.173308	0.0698127	0.0671404	0.0946599	0.0959874	0.114207	0.137442	0.109573	0.122951	0.125306	0.0781107	0.104859	0.0907367	0.175016	0.0302622	0.015734	0.0584505	0.02626	0.014419	0.0325891	0.0292859	0.0364648	0.077073	0.0402251	0.0334467	0.0148587	0.0353054	0.0318955	0.0583825	0.0678695	0.0280121	0.0450873	0.0373395	0.0272398	3.220141
14530	-15810.1	-15822.4	12.341	0.13769	0.107586	0.0965418	0.0843329	0.11939	0.0906892	0.117879	0.0624981	0.10553	0.174401	0.0828573	0.0975988	0.100645	0.100167	0.101042	0.121848	0.13071	0.108409	0.12017	0.0824213	0.0766971	0.0730347	0.166142	0.0473385	0.0207732	0.0558247	0.0462838	0.0290716	0.0376664	0.0219389	0.0197854	0.0719997	0.0564322	0.0408643	0.0162757	0.0673723	0.0273018	0.0345609	0.048789	0.0152085	0.0550945	0.0371466	0.0467992	3.254805
14540	-15808.1	-15820.6	12.4675	0.128853	0.104735	0.12112	0.097745	0.114355	0.103861	0.125462	0.0871743	0.0851244	0.175558	0.0871571	0.0851533	0.102169	0.108209	0.116671	0.133965	0.125099	0.103276	0.10942	0.0773392	0.107443	0.0747952	0.138913	0.0225877	0.0239558	0.0506195	0.0194051	0.0271648	0.037381	0.0272451	0.0434281	0.0940195	0.03503	0.0323083	0.021708	0.0411551	0.0171547	0.0472491	0.054624	0.0256941	0.0422608	0.0296912	0.0358795	3.242159
14550	-15803.5	-15816.3	12.7196	0.147212	0.0866792	0.10093	0.0877293	0.134178	0.0713041	0.108512	0.0792561	0.0829996	0.175166	0.0979997	0.102631	0.0889309	0.102407	0.125186	0.10963	0.120099	0.109821	0.131925	0.0938278	0.0838777	0.0769408	0.149125	0.0338326	0.0260157	0.0457528	0.0410739	0.0184583	0.0320112	0.0304355	0.0378826	0.089824	0.0342422	0.0366779	0.0173482	0.0435178	0.0320102	0.0571078	0.0587195	0.0132832	0.039532	0.0237991	0.0390592	3.216949
14560	-15805	-15816.9	11.9148	0.118224	0.0927887	0.102024	0.0926253	0.110855	0.0893907	0.147002	0.0737315	0.118393	0.166926	0.0747076	0.0909797	0.104785	0.100447	0.10385	0.138936	0.104033	0.112259	0.147433	0.0856491	0.0931054	0.0926514	0.189738	0.0339518	0.0290725	0.0506762	0.0322377	0.0188138	0.0276448	0.0243005	0.0232281	0.11025	0.047517	0.0313885	0.0213413	0.0361815	0.0350712	0.0589481	0.0660459	0.0234173	0.0262641	0.022519	0.0280214	3.297425
14570	-15809.5	-15822.2	12.7644	0.121878	0.0785287	0.104561	0.101244	0.121133	0.0762188	0.111212	0.0889244	0.106497	0.163739	0.0692798	0.0806823	0.0884789	0.0895189	0.108243	0.119556	0.117261	0.138001	0.116504	0.0681611	0.0852409	0.101701	0.1849	0.0438997	0.026355	0.0804838	0.0403577	0.0172911	0.0257318	0.0249881	0.0232281	0.0743426	0.0339691	0.0224263	0.0137011	0.0540514	0.0310891	0.0537217	0.0757772	0.0195487	0.0480326	0.0363262	0.0256849	3.212471
14580	-15804.7	-15817.2	12.4407	0.139625	0.0980462	0.0879154	0.118783	0.112208	0.0898518	0.137906	0.065093	0.0912251	0.140646	0.0818143	0.0945297	0.0888905	0.089114	0.121897	0.127179	0.136616	0.116464	0.133028	0.080989	0.121126	0.0791183	0.167454	0.0389543	0.026355	0.0570924	0.0309625	0.0289935	0.0225593	0.0277199	0.0379682	0.0936497	0.0347165	0.0323819	0.0202666	0.0394011	0.0171426	0.0464153	0.0571686	0.0187273	0.0319209	0.0322527	0.0306706	3.244838
14590	-15809.2	-15821.2	11.9746	0.137666	0.101119	0.117047	0.0995615	0.128678	0.0898518	0.124641	0.0934334	0.089875	0.167859	0.0783004	0.0638987	0.0977976	0.113482	0.10006	0.132028	0.118054	0.104207	0.13248	0.0548025	0.106423	0.0816283	0.174122	0.0383885	0.0222579	0.0465813	0.0360326	0.0212126	0.0296055	0.0237698	0.026935	0.109431	0.037576	0.0474778	0.0249566	0.0579008	0.0192522	0.0436409	0.0614915	0.0256969	0.0532392	0.0227618	0.0362227	3.291446
14600	-15809.7	-15822.3	12.5589	0.110819	0.119251	0.0975918	0.075193	0.128272	0.0972001	0.118077	0.0905611	0.0950739	0.180989	0.0737948	0.0820895	0.116275	0.0916328	0.105972	0.134446	0.122648	0.124335	0.112051	0.0545904	0.0951595	0.078301	0.180207	0.0421395	0.0179321	0.0434695	0.0215834	0.00800829	0.030877	0.0426813	0.0262239	0.101124	0.0471333	0.0357295	0.0241293	0.0484928	0.0278885	0.0498059	0.0564693	0.0166426	0.0571565	0.0236623	0.0273412	3.233021
14610	-15801.2	-15815.1	13.9133	0.135321	0.0928939	0.10283	0.102301	0.108161	0.0850368	0.115224	0.0753331	0.0951505	0.163346	0.07788	0.0855492	0.0975042	0.0932259	0.112588	0.134446	0.124225	0.0967292	0.127873	0.0545904	0.0767536	0.101735	0.143953	0.0318297	0.0163402	0.0476726	0.0232378	0.0132019	0.0254739	0.015845	0.0390469	0.0795754	0.0358643	0.0378897	0.0110174	0.0566079	0.0262281	0.0435477	0.0561495	0.0268106	0.0531042	0.028648	0.0268408	3.09758
14620	-15803.4	-15815.7	12.2482	0.1573	0.0886503	0.0967336	0.094399	0.127702	0.081024	0.117567	0.0735138	0.112432	0.157107	0.0799992	0.0815683	0.08327	0.0900839	0.0964102	0.129302	0.138814	0.139895	0.117948	0.0899501	0.0914868	0.102347	0.164298	0.0458657	0.0267301	0.0528914	0.0238495	0.0200115	0.0292817	0.0283172	0.0265937	0.0793889	0.0292238	0.0374064	0.0257252	0.0610829	0.0423833	0.0413548	0.0492423	0.0323972	0.044852	0.0309049	0.0247804	3.264083
14630	-15814.1	-15826.3	12.2095	0.120003	0.115001	0.122546	0.122191	0.151426	0.0796626	0.109992	0.0620657	0.100396	0.142497	0.0659504	0.0895825	0.101978	0.0875138	0.116449	0.130325	0.118663	0.110861	0.10382	0.0860156	0.0959486	0.0821187	0.176179	0.0286795	0.0181721	0.0444275	0.0322136	0.0147495	0.0356748	0.0268797	0.048516	0.0678822	0.0440407	0.045661	0.0211922	0.0533656	0.0248009	0.0588007	0.0618769	0.022465	0.0416302	0.0347894	0.0509551	3.267957
14640	-15811.4	-15824.5	13.1598	0.120669	0.0775655	0.104315	0.0822042	0.106182	0.0940071	0.129125	0.0639351	0.0995533	0.13904	0.0698388	0.0830402	0.0804344	0.111958	0.0916479	0.133488	0.122811	0.104343	0.122917	0.0938625	0.091059	0.10791	0.153086	0.0401683	0.0287702	0.0478556	0.0248377	0.0251173	0.0266809	0.0357709	0.0338757	0.100866	0.0446947	0.0394158	0.0183756	0.0455658	0.0218257	0.0400945	0.0578503	0.0278417	0.0609549	0.0398328	0.029544	3.17293
14650	-15812.8	-15825.3	12.539	0.139842	0.113488	0.099293	0.0932061	0.100059	0.0805956	0.14006	0.0844027	0.0951709	0.19011	0.0869272	0.0872587	0.093236	0.106883	0.109143	0.146736	0.101289	0.101461	0.132557	0.0811352	0.0792799	0.0810803	0.159869	0.0303192	0.0287702	0.063309	0.0530376	0.0250004	0.018911	0.0338459	0.0162136	0.100863	0.0371761	0.0186738	0.0165231	0.0370842	0.0350883	0.0328747	0.0508792	0.0202867	0.0500975	0.0295749	0.033394	3.235007
14660	-15809.9	-15822.5	12.6074	0.132434	0.0864927	0.0952544	0.0902632	0.102871	0.0699019	0.131036	0.0820286	0.0937379	0.165805	0.0783663	0.104717	0.109833	0.112766	0.132736	0.136669	0.124978	0.095984	0.109662	0.0755134	0.0589335	0.0842846	0.183162	0.0371065	0.0310417	0.0381702	0.038825	0.0254191	0.027134	0.0218874	0.0280809	0.0871854	0.0430532	0.0370983	0.0165231	0.0581455	0.0308616	0.0645603	0.0711941	0.0245928	0.0318269	0.0303051	0.0277271	3.22817
14670	-15808.1	-15821.2	13.1252	0.116668	0.0868463	0.0981042	0.0972765	0.130197	0.0697049	0.119123	0.0759202	0.0932996	0.176949	0.0787442	0.0780294	0.0897323	0.093371	0.0835702	0.123831	0.130776	0.118466	0.108673	0.0857474	0.0951761	0.0710048	0.159199	0.0351416	0.0263587	0.0454909	0.0312905	0.0241905	0.027134	0.024267	0.0495005	0.0982528	0.0474726	0.030994	0.021713	0.0501919	0.0308616	0.0575106	0.0689203	0.0101257	0.0385323	0.0272232	0.0508031	3.176383
14680	-15810	-15823.2	13.1494	0.153377	0.0762604	0.108231	0.093801	0.119844	0.0910593	0.119081	0.0740253	0.102561	0.160877	0.0703729	0.0919414	0.0812889	0.0875771	0.11488	0.108401	0.0990463	0.120343	0.120785	0.0655429	0.0793846	0.0962056	0.167434	0.0418404	0.018668	0.0466035	0.0403477	0.0137159	0.0390468	0.0205799	0.0215439	0.106596	0.0283378	0.0276541	0.0156262	0.0318688	0.0383048	0.0609224	0.0632151	0.0246996	0.0552841	0.0345569	0.0422377	3.173969
14690	-15805.3	-15817.7	12.4773	0.12039	0.102243	0.084268	0.0945995	0.104747	0.0791462	0.143855	0.0775322	0.112571	0.16211	0.0876889	0.0773882	0.093985	0.100892	0.111639	0.13246	0.122328	0.128227	0.114877	0.0637141	0.0861524	0.0814096	0.181741	0.044828	0.0428391	0.0459377	0.0434933	0.00944805	0.0211273	0.0470925	0.0193321	0.0991235	0.0361522	0.035252	0.0242931	0.0479093	0.0243654	0.056119	0.0553209	0.0287891	0.038839	0.0221817	0.0347717	3.241179
14700	-15812.9	-15825.6	12.7828	0.146525	0.0917483	0.0928169	0.0712253	0.114842	0.0812709	0.127982	0.0672555	0.109327	0.167319	0.077068	0.0668104	0.115533	0.108606	0.108308	0.165475	0.104748	0.0991716	0.116722	0.102739	0.10632	0.0788317	0.150179	0.0312103	0.0269129	0.0506147	0.0364593	0.0166729	0.0296336	0.0253438	0.0356857	0.101398	0.0259855	0.0410327	0.0309852	0.0432709	0.0263052	0.0630425	0.0527755	0.0149141	0.0475051	0.0211797	0.0188742	3.210628
14710	-15814.9	-15827.3	12.343	0.130724	0.0860936	0.0902043	0.0852175	0.114842	0.0665781	0.128374	0.0781641	0.0817145	0.186908	0.0733349	0.0860221	0.0989938	0.119219	0.110411	0.119444	0.141496	0.10602	0.115	0.0843701	0.101323	0.104979	0.16905	0.0305721	0.0260302	0.0389634	0.0253122	0.0238487	0.0199689	0.0420265	0.0282191	0.0698212	0.0552002	0.0535904	0.026622	0.0603646	0.0346029	0.0624118	0.0496332	0.0329938	0.0321577	0.0400458	0.0237341	3.254604
14720	-15808.2	-15820.5	12.3318	0.128685	0.0899744	0.113125	0.0952758	0.100152	0.0977813	0.112223	0.096505	0.11517	0.135461	0.0790578	0.102007	0.105505	0.0959921	0.110336	0.119444	0.133878	0.122553	0.119884	0.0788414	0.081036	0.100668	0.2129	0.0397023	0.0218445	0.0473134	0.0224866	0.0181657	0.0277401	0.0264329	0.03716	0.104032	0.0337973	0.0352505	0.0142576	0.0477065	0.0415012	0.0490782	0.0429931	0.0138853	0.0381064	0.0196115	0.0282106	3.25573
14730	-15810.1	-15823.8	13.6564	0.119808	0.0774419	0.102252	0.0940955	0.11249	0.0751195	0.113008	0.0838257	0.0918635	0.181424	0.091082	0.0732409	0.107352	0.0638469	0.112342	0.141212	0.0970436	0.0976564	0.11661	0.0911206	0.104361	0.0795624	0.162919	0.0397023	0.0263993	0.0489543	0.0285422	0.0307811	0.0206141	0.0396697	0.0346169	0.0900245	0.0459977	0.035811	0.0146622	0.0376128	0.018717	0.0486826	0.0522211	0.0123292	0.0522009	0.0242447	0.0318064	3.123266
14740	-15807.9	-15819.8	11.9455	0.133701	0.089786	0.114495	0.105629	0.113905	0.0818225	0.131907	0.0651342	0.109397	0.182343	0.0905595	0.0838622	0.0998683	0.0938984	0.107565	0.150399	0.136773	0.102608	0.114105	0.0919501	0.0887176	0.0991238	0.160023	0.0398039	0.0215393	0.0355329	0.0410421	0.0288088	0.0187342	0.0396697	0.0347799	0.0957653	0.0432301	0.0435782	0.02609	0.0607446	0.0231795	0.0385224	0.0348144	0.0230764	0.0379627	0.0373762	0.0225364	3.29436
14750	-15801.6	-15814.3	12.6462	0.129836	0.0911159	0.0890452	0.112593	0.108983	0.0750634	0.106078	0.0699932	0.0959191	0.172057	0.0890055	0.0780476	0.105541	0.0968072	0.111316	0.146423	0.136787	0.117454	0.111419	0.0735788	0.0974789	0.107699	0.156052	0.0364366	0.0295265	0.0384862	0.0410421	0.0133878	0.0393497	0.0202787	0.0390099	0.0933515	0.0432301	0.0380708	0.0104517	0.052858	0.0388706	0.0437542	0.0523043	0.0133383	0.0495618	0.0228217	0.02986	3.224284
14760	-15803.6	-15816.4	12.7641	0.131951	0.085777	0.095693	0.0985699	0.106141	0.0930626	0.11591	0.0974342	0.101714	0.170242	0.0802548	0.0863453	0.0926868	0.0906545	0.115826	0.121419	0.115139	0.0945125	0.127512	0.0853619	0.095767	0.0797309	0.160981	0.0437543	0.0280574	0.0467677	0.0301696	0.0115161	0.0268611	0.0272478	0.0453525	0.0982433	0.036993	0.0331038	0.0145142	0.0704426	0.0324905	0.0565968	0.0493796	0.0158928	0.0375365	0.04679	0.0181024	3.212497
14770	-15812.2	-15824.9	12.7119	0.128038	0.0831251	0.0910697	0.0945224	0.116006	0.0757374	0.12231	0.0765654	0.105727	0.16728	0.0814113	0.0713695	0.103121	0.0861445	0.116522	0.120442	0.125707	0.113512	0.143721	0.0699219	0.091186	0.100664	0.190294	0.0331335	0.0462817	0.0467677	0.0222969	0.0346372	0.0266397	0.0330996	0.0256093	0.0719477	0.0382385	0.0343021	0.0139908	0.0357221	0.0234785	0.0578195	0.0444625	0.0173843	0.0469102	0.056583	0.0340164	3.217717
14780	-15810	-15822.7	12.6969	0.157346	0.0891841	0.0998212	0.0749987	0.096641	0.0900548	0.120361	0.073556	0.0944374	0.162095	0.0867769	0.111039	0.0849544	0.098721	0.095249	0.13716	0.129065	0.107574	0.115863	0.0795257	0.0756274	0.0716754	0.200833	0.0309493	0.0253522	0.0627252	0.0245942	0.0240679	0.0270572	0.0253493	0.0318759	0.0726675	0.0452699	0.0318967	0.0174326	0.0670371	0.0256991	0.0576267	0.049361	0.027685	0.0514958	0.0411885	0.0273328	3.219223
14790	-15803.7	-15816.3	12.5788	0.127628	0.0975375	0.112242	0.110165	0.107691	0.0852416	0.131423	0.0688076	0.109657	0.170819	0.0946475	0.080116	0.0995304	0.0819346	0.107218	0.141816	0.117595	0.109076	0.109014	0.0837517	0.0751579	0.0823835	0.181059	0.0225617	0.0348479	0.0392727	0.0357323	0.012345	0.0454219	0.0297838	0.0262402	0.0987567	0.0405034	0.0332548	0.0158248	0.0608458	0.0233826	0.0465883	0.0417351	0.0306985	0.0464322	0.0314725	0.0308217	3.231032
14800	-15803.3	-15816.1	12.7866	0.13283	0.0885605	0.0957831	0.0852345	0.130523	0.0764676	0.117067	0.0760738	0.110635	0.187433	0.0682754	0.0898324	0.103357	0.0977794	0.105198	0.110742	0.112112	0.128352	0.10966	0.0757335	0.100264	0.102264	0.1679	0.0283988	0.0228907	0.0497449	0.0434325	0.0259459	0.0370108	0.0386438	0.0371382	0.0716912	0.0419338	0.0286407	0.0158941	0.0571713	0.0275868	0.0646158	0.0421373	0.0261078	0.0370895	0.0246163	0.0174752	3.210244
14810	-15808.6	-15821.7	13.0429	0.14674	0.0811739	0.0785253	0.0773056	0.105251	0.0674218	0.135995	0.0838443	0.107216	0.173204	0.0703263	0.0863039	0.0983703	0.101581	0.125763	0.116891	0.118866	0.110078	0.0976695	0.078768	0.0950931	0.0946783	0.169199	0.0351913	0.0269243	0.0396253	0.0412365	0.0350652	0.0257959	0.0348566	0.0440971	0.0800148	0.0333531	0.0344627	0.00619853	0.0750051	0.022696	0.0506315	0.0527306	0.0261078	0.0416161	0.0289595	0.0297886	3.18462
14820	-15807.9	-15820.6	12.7432	0.12825	0.0931396	0.104292	0.0861362	0.116972	0.064207	0.129726	0.0999331	0.0997471	0.141307	0.0841838	0.0959971	0.0771342	0.0920485	0.107157	0.133043	0.128635	0.138671	0.122484	0.073459	0.104178	0.0784361	0.163884	0.0392493	0.0218942	0.037905	0.0233981	0.0276475	0.0291856	0.0281953	0.0334991	0.0834404	0.0466679	0.0253433	0.0131402	0.0408551	0.0360134	0.0501528	0.0847472	0.0286224	0.0445992	0.0196371	0.0373735	3.214589
14830	-15807.8	-15820.6	12.7652	0.126468	0.120204	0.105517	0.10522	0.100615	0.0758573	0.118005	0.0884285	0.0930639	0.151801	0.0673203	0.0720766	0.108399	0.104426	0.103028	0.137447	0.119447	0.10633	0.117814	0.0934311	0.0935545	0.0784361	0.15185	0.0449251	0.0236576	0.0418878	0.0216984	0.0239812	0.0275709	0.0469648	0.0371841	0.114445	0.0388645	0.0386074	0.0320487	0.0415086	0.0185853	0.0446815	0.0484949	0.0232253	0.0470036	0.0215853	0.0367302	3.212389
14840	-15816.8	-15829.6	12.8285	0.124225	0.0665803	0.100339	0.101903	0.134187	0.0820149	0.121853	0.0884285	0.0858383	0.143003	0.0967095	0.083881	0.109775	0.123365	0.11514	0.12137	0.125281	0.121262	0.107846	0.0936047	0.0780024	0.0701419	0.162317	0.0270921	0.0245417	0.0399329	0.0176046	0.00911238	0.0315149	0.0312505	0.0270732	0.0864349	0.0573476	0.0510202	0.0336167	0.054772	0.0188317	0.0598951	0.0554181	0.0268862	0.0330408	0.0243138	0.0392889	3.206056
14850	-15817.9	-15829.8	11.8501	0.147317	0.107135	0.114205	0.113885	0.108333	0.0817802	0.121853	0.0814487	0.0947254	0.157767	0.0804644	0.119483	0.0895737	0.0983046	0.140755	0.10621	0.129497	0.121262	0.117827	0.0893679	0.0921524	0.0801922	0.178049	0.0374674	0.0155562	0.0497838	0.0392593	0.0278565	0.0254283	0.016851	0.0195119	0.0852681	0.0405814	0.0533655	0.0432856	0.0383825	0.0268893	0.0293821	0.0572386	0.0220162	0.0518599	0.0288955	0.0234327	3.303899
14860	-15814.3	-15827	12.7778	0.15147	0.0921072	0.126302	0.0806698	0.113132	0.0875311	0.139423	0.0799929	0.10166	0.150933	0.0700801	0.0796434	0.0860594	0.0804511	0.0992661	0.129389	0.145381	0.119534	0.126514	0.0760896	0.0905566	0.0729398	0.177688	0.0319877	0.0128609	0.0629498	0.027025	0.027909	0.0312359	0.0302601	0.0291146	0.0644355	0.0625949	0.0294831	0.0192698	0.0434467	0.0202619	0.0569449	0.074978	0.016084	0.0478586	0.0288955	0.0167196	3.211129
14870	-15807.4	-15820.3	12.9892	0.117952	0.0723194	0.117656	0.0833692	0.116974	0.0842223	0.110806	0.0719423	0.0907508	0.164296	0.0795277	0.0761369	0.0942259	0.0902537	0.127889	0.126725	0.107753	0.115344	0.127983	0.0953469	0.10167	0.0869978	0.206037	0.0420253	0.0277237	0.0432177	0.0373184	0.0242287	0.0245182	0.0248439	0.0254985	0.0942432	0.0403644	0.0349891	0.0309114	0.0408217	0.020463	0.0566815	0.0441148	0.0183007	0.0360019	0.0296811	0.0278672	3.189991
14880	-15816.7	-15828.7	11.9202	0.120099	0.110783	0.102254	0.124715	0.0964395	0.0933678	0.122003	0.0669144	0.0900894	0.17248	0.0671122	0.0886612	0.101419	0.0952542	0.0960048	0.178201	0.171733	0.09225	0.121376	0.0810599	0.0726255	0.0880404	0.192949	0.0373847	0.0141606	0.0415774	0.0267152	0.0231884	0.0292958	0.0371575	0.0285969	0.100259	0.0412902	0.0467925	0.0142869	0.0474466	0.0362204	0.0526316	0.0512994	0.0201784	0.041268	0.0348657	0.0264376	3.296883
14890	-15802	-15815	12.9427	0.113453	0.0885325	0.121341	0.0876715	0.115521	0.0860349	0.113799	0.0826078	0.105722	0.166075	0.0856334	0.0790155	0.0979784	0.0886352	0.10001	0.136494	0.138759	0.116534	0.135302	0.0819826	0.091363	0.0658993	0.18148	0.0330943	0.0266165	0.0403207	0.0342404	0.0105254	0.0394594	0.0191325	0.0255061	0.0924814	0.049375	0.0329923	0.0164862	0.0389503	0.0283504	0.0444149	0.0696164	0.0157061	0.0355952	0.0280702	0.0338602	3.194639
14900	-15814.7	-15826.9	12.1913	0.138982	0.0893352	0.0909113	0.0953131	0.132463	0.0787135	0.109087	0.0592581	0.0851704	0.172111	0.0848556	0.0853301	0.100534	0.0897204	0.129027	0.126665	0.164752	0.102112	0.137226	0.0688496	0.0908604	0.101428	0.177165	0.0408018	0.0307815	0.037464	0.027638	0.0122688	0.0201161	0.0239544	0.0165354	0.10868	0.0487416	0.0415402	0.0203622	0.0469166	0.0332972	0.0342756	0.0805778	0.0143807	0.0582476	0.0288172	0.034511	3.269778
14910	-15802.2	-15815.4	13.1585	0.121904	0.0904751	0.0922045	0.0896978	0.113819	0.0644312	0.111226	0.0819864	0.0894136	0.184921	0.0817632	0.0974112	0.112031	0.0969124	0.120099	0.126665	0.135393	0.118197	0.114976	0.0718477	0.102709	0.0722018	0.174695	0.030908	0.0132369	0.0565423	0.0264301	0.0261228	0.0301359	0.0211248	0.0371093	0.0871811	0.0407059	0.0439253	0.00979806	0.0506637	0.0296271	0.0366026	0.0616555	0.0105716	0.0374429	0.0288172	0.0294741	3.173054
14920	-15811.3	-15824.3	12.9283	0.123101	0.0684091	0.0934062	0.0924089	0.128482	0.077296	0.121417	0.0740564	0.102164	0.162784	0.0535092	0.0939397	0.105693	0.0985164	0.0937594	0.131667	0.105979	0.128679	0.123255	0.0722186	0.107277	0.0813392	0.179312	0.031852	0.0338753	0.0371177	0.017026	0.0202456	0.0293985	0.0327441	0.0313124	0.101307	0.0433751	0.0389255	0.0154747	0.057281	0.0305439	0.0740515	0.0522916	0.0353972	0.0293635	0.03932	0.02651	3.196081
