Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
245	1	-436.436	-419.349	-17.0871	790157.3	8.498001	0.99857	0.999634	1.00036	1.00143	4.026272
246	0	-441.697	-425.26	-16.4376	233405.2	9.53074	0.99737	0.999327	1.00067	1.00263	3.897282
247	1	-432.567	-420.626	-11.9414	59050.26	7.552399	0.994774	0.998659	1.00133	1.00524	3.358633
248	0	-433.173	-415.03	-18.1439	286899.8	6.512494	0.997628	0.999393	1.00061	1.00237	4.128613
249	1	-433.763	-422.812	-10.9513	500656.5	9.528943	0.998204	0.999541	1.00046	1.0018	3.321656
250	0	-434.582	-420.849	-13.7331	684545.2	9.716329	0.998464	0.999607	1.00039	1.00154	3.606179
251	1	-431.86	-416.498	-15.3612	436526.1	7.747209	0.998077	0.999508	1.00049	1.00192	3.819051
252	0	-442.335	-421.016	-21.3198	452085.4	6.593696	0.99811	0.999517	1.00048	1.00189	4.618979
253	1	-432.944	-424.334	-8.6097	979412.7	10.77322	0.998716	0.999672	1.00033	1.00128	3.073496
254	0	-449.306	-427.014	-22.292	506042.7	7.695623	0.998214	0.999543	1.00046	1.00179	4.717966
255	1	-434.807	-421.383	-13.4241	759870.1	7.440457	0.998542	0.999627	1.00037	1.00146	3.545217
256	0	-428.238	-419.258	-8.97958	996498.1	10.11686	0.998727	0.999674	1.00032	1.00127	3.117391
257	1	-436.095	-419.567	-16.5283	655842.3	9.660557	0.998431	0.999599	1.0004	1.00157	3.897826
258	0	-446.786	-425.766	-21.0203	493463.3	5.479436	0.998191	0.999537	1.00046	1.00181	4.429427
259	1	-441.924	-425.882	-16.0418	356167.5	6.833497	0.997871	0.999455	1.00054	1.00213	3.85001
260	0	-444.311	-427.008	-17.3037	217366.1	9.515234	0.997275	0.999302	1.0007	1.00273	3.989331
261	1	-432.462	-421.176	-11.2861	42607.55	10.98956	0.993849	0.99842	1.00157	1.00616	3.312299
262	0	-432.414	-416.61	-15.804	474254.9	7.845265	0.998155	0.999528	1.00047	1.00185	3.878165
263	1	-433.994	-418.518	-15.4757	969666	6.424697	0.998709	0.99967	1.00033	1.00129	3.702746
264	0	-439.465	-421.436	-18.0282	41701.51	7.685674	0.993782	0.998403	1.00158	1.00623	4.164004
265	1	-442.304	-422.8	-19.5047	865028	8.667858	0.998634	0.999651	1.00035	1.00137	4.297706
266	0	-434.98	-417.657	-17.3228	445570.5	7.280298	0.998096	0.999513	1.00049	1.0019	4.064491
267	1	-444.963	-421.42	-23.5436	512421.7	5.890899	0.998225	0.999546	1.00045	1.00178	4.940023
268	0	-445.136	-425.248	-19.8873	634093.2	7.61491	0.998404	0.999592	1.00041	1.0016	4.408609
269	1	-453.793	-433.549	-20.2443	393328.9	13.73253	0.997974	0.999482	1.00052	1.00203	3.798527
270	0	-448.391	-427.173	-21.2179	862993.4	5.997356	0.998632	0.99965	1.00035	1.00137	4.559552
271	1	-443.011	-429.209	-13.8024	844607.7	8.506482	0.998617	0.999646	1.00035	1.00138	3.639783
272	0	-435.383	-419.632	-15.7506	172767.4	10.52653	0.996944	0.999217	1.00078	1.00306	3.755957
273	1	-430.131	-414.289	-15.8429	118485.3	7.734109	0.99631	0.999054	1.00094	1.0037	3.880923
274	0	-430.514	-421.153	-9.36054	5593.489	9.701401	0.983056	0.995608	1.00429	1.01705	3.156087
275	1	-437.744	-421.216	-16.5286	368093.5	6.967501	0.997906	0.999464	1.00053	1.0021	3.933958
276	0	-430.783	-419.062	-11.7208	183858.9	9.363442	0.997037	0.999241	1.00076	1.00297	3.404334
277	1	-451.246	-431.982	-19.2646	255137.5	6.314062	0.997485	0.999356	1.00064	1.00252	4.280411
278	0	-445.85	-429.373	-16.4773	172127.5	11.4968	0.996938	0.999216	1.00078	1.00307	3.738386
279	1	-439.64	-424.749	-14.8911	238045.3	8.96457	0.997396	0.999333	1.00066	1.00261	3.758095
280	0	-424.509	-415.913	-8.59553	520984.5	11.04669	0.99824	0.99955	1.00045	1.00176	3.066059
281	1	-438.62	-418.606	-20.0132	241046.5	8.550181	0.997412	0.999338	1.00066	1.00259	4.366333
282	0	-431.276	-416.28	-14.9962	446057.2	9.188847	0.998097	0.999513	1.00049	1.0019	3.761668
283	1	-434.447	-417.262	-17.1854	534201.5	9.022371	0.998261	0.999555	1.00044	1.00174	4.010533
284	0	-433.401	-417.82	-15.5806	525083.2	7.993333	0.998246	0.999551	1.00045	1.00175	3.851868
285	1	-431.244	-416.557	-14.6862	94206.57	5.976704	0.995862	0.998939	1.00105	1.00414	3.46409
286	0	-432.807	-418.49	-14.317	352721.7	9.381159	0.997861	0.999453	1.00055	1.00214	3.680921
287	1	-426.061	-420.154	-5.9078	799119.4	11.77255	0.998578	0.999636	1.00036	1.00142	2.814769
288	0	-437.834	-420.211	-17.6227	262786.8	8.257013	0.997521	0.999366	1.00063	1.00248	4.09951
289	1	-432.23	-416.071	-16.1588	268351.6	8.256558	0.997547	0.999372	1.00063	1.00245	3.922222
290	0	-444.954	-428.594	-16.3606	679475	10.64711	0.998458	0.999606	1.00039	1.00154	3.803758
291	1	-435.891	-420.248	-15.6426	866631.2	8.092716	0.998635	0.999651	1.00035	1.00137	3.860162
292	0	-429.824	-421.935	-7.88824	618863.2	10.54991	0.998385	0.999587	1.00041	1.00162	3.008881
293	1	-423.785	-411.666	-12.1186	635439.8	12.4028	0.998406	0.999592	1.00041	1.0016	3.301088
294	0	-424.675	-415.555	-9.11947	514439	11.61798	0.998228	0.999547	1.00045	1.00177	3.093778
295	1	-430.158	-414.148	-16.0093	371591.1	8.163027	0.997916	0.999467	1.00053	1.00209	3.905083
296	0	-439.192	-424.094	-15.0977	399879.7	6.499198	0.997991	0.999486	1.00051	1.00201	3.658381
297	1	-438.803	-425.801	-13.0019	27995.55	8.504178	0.992413	0.998049	1.00193	1.00761	3.545645
298	0	-443.365	-427.923	-15.4424	33060.64	7.726471	0.993018	0.998206	1.00178	1.007	3.828907
299	1	-431.927	-426.291	-5.63577	367374.6	15.9591	0.997904	0.999464	1.00053	1.0021	2.636001
300	0	-435.63	-424.284	-11.3463	568176.3	8.482096	0.998314	0.999569	1.00043	1.00169	3.350095
301	1	-428.458	-421.4	-7.05874	771484.8	12.92144	0.998553	0.99963	1.00037	1.00145	2.8736
302	0	-441.151	-423.632	-17.5191	942677.8	5.916193	0.998691	0.999665	1.00033	1.00131	3.923645
303	1	-438.971	-419.04	-19.9306	795170.1	8.937117	0.998575	0.999636	1.00036	1.00143	4.322813
304	0	-439.669	-420.854	-18.8149	83346.63	8.239869	0.995601	0.998872	1.00112	1.00441	4.244813
305	1	-430.829	-419.128	-11.7016	844385.3	12.13086	0.998617	0.999646	1.00035	1.00138	3.284889
306	0	-437.1	-420.541	-16.5594	50394.14	6.636093	0.994343	0.998548	1.00144	1.00567	3.902713
307	1	-429.801	-415.328	-14.4729	507565.6	8.373865	0.998216	0.999544	1.00046	1.00178	3.718743
308	0	-429.746	-418.642	-11.1038	802716.3	9.088348	0.998582	0.999637	1.00036	1.00142	3.33726
309	1	-438.057	-422.933	-15.1241	467541.8	7.369241	0.998142	0.999525	1.00047	1.00186	3.76903
310	0	-433.699	-423.36	-10.3397	654944.9	8.135838	0.99843	0.999598	1.0004	1.00157	3.208399
311	1	-422.854	-415.57	-7.28419	557564.2	8.69616	0.998298	0.999565	1.00043	1.0017	2.890165
312	0	-424.181	-418.185	-5.99537	974787.4	10.47008	0.998713	0.999671	1.00033	1.00129	2.828618
313	1	-426.352	-415.424	-10.9278	374911.9	9.078493	0.997925	0.999469	1.00053	1.00208	3.317773
314	0	-425.406	-416.326	-9.07983	634894.4	9.743572	0.998405	0.999592	1.00041	1.0016	3.127443
315	1	-423.964	-417.025	-6.93838	267818	14.28221	0.997545	0.999372	1.00063	1.00246	2.803678
316	0	-433.685	-419.587	-14.0976	346201.2	7.358377	0.997841	0.999447	1.00055	1.00216	3.628772
317	1	-429.82	-418.205	-11.6147	817365.7	12.08052	0.998594	0.999641	1.00036	1.00141	3.28086
318	0	-433.712	-413.648	-20.0635	823274.1	8.894906	0.998599	0.999642	1.00036	1.0014	4.341651
319	1	-433.972	-419.817	-14.1548	489503.5	8.505546	0.998184	0.999535	1.00046	1.00182	3.681212
320	0	-427.009	-417.695	-9.31368	243347.9	9.173381	0.997424	0.999341	1.00066	1.00258	3.142832
321	1	-435.782	-418.965	-16.8164	926903.7	7.016032	0.99868	0.999662	1.00034	1.00132	3.979029
322	0	-430.286	-419.849	-10.4375	33772.03	9.923856	0.993092	0.998225	1.00176	1.00693	3.264766
323	1	-427.299	-416.435	-10.8641	411943.5	10.42406	0.99802	0.999493	1.00051	1.00198	3.29511
324	0	-428.524	-412.577	-15.9471	798728.3	7.932659	0.998578	0.999636	1.00036	1.00142	3.897371
325	1	-423.114	-409.843	-13.2712	600613.4	10.88879	0.99836	0.999581	1.00042	1.00164	3.499188
326	0	-437.537	-416.64	-20.8969	579405.1	8.974708	0.998331	0.999573	1.00043	1.00167	4.426979
327	1	-423.632	-412.373	-11.2589	896284.3	9.425446	0.998658	0.999657	1.00034	1.00134	3.354722
328	0	-440.639	-419.555	-21.0836	428326.2	8.929635	0.998058	0.999503	1.0005	1.00194	4.452626
329	1	-436.838	-419.566	-17.2715	848545.9	7.565256	0.99862	0.999647	1.00035	1.00138	4.064553
330	0	-437.684	-421.437	-16.247	218409.2	9.32715	0.997281	0.999304	1.00069	1.00272	3.889887
331	1	-432.399	-419.158	-13.2409	329434	9.114894	0.997786	0.999433	1.00056	1.00222	3.571987
332	0	-450.73	-425.061	-25.6697	593906.9	5.779841	0.998351	0.999578	1.00042	1.00165	5.297965
333	1	-442.08	-424.937	-17.1435	467715.4	7.716125	0.998142	0.999525	1.00047	1.00186	4.049036
334	0	-451.642	-430.798	-20.8449	615641.8	7.63928	0.99838	0.999586	1.00041	1.00162	4.533061
335	1	-443.417	-428.903	-14.5138	890946.8	8.082764	0.998654	0.999656	1.00034	1.00135	3.720479
336	0	-433.751	-423.853	-9.89773	242591.9	9.441802	0.99742	0.99934	1.00066	1.00258	3.210458
337	1	-433.906	-418.975	-14.9312	735396.5	7.838116	0.998518	0.999621	1.00038	1.00148	3.766704
338	0	-441.727	-424.187	-17.5401	98999.66	7.844865	0.995963	0.998965	1.00103	1.00404	4.099471
339	1	-419.59	-416.725	-2.86528	845936.2	11.51206	0.998618	0.999647	1.00035	1.00138	2.554556
340	0	-434.242	-420.407	-13.8349	508911.8	8.437794	0.998219	0.999544	1.00045	1.00178	3.643184
341	1	-439.866	-419.008	-20.8575	90026.42	7.672705	0.995767	0.998915	1.00108	1.00424	4.532861
342	0	-433.96	-420.979	-12.981	257255.6	11.86775	0.997495	0.999359	1.00064	1.00251	3.408982
343	1	-428.509	-415.736	-12.7736	39060.52	8.812181	0.993576	0.99835	1.00164	1.00644	3.522049
344	0	-432.221	-418.467	-13.7535	589981.2	8.929647	0.998346	0.999577	1.00042	1.00166	3.631754
345	1	-422.564	-410.886	-11.6781	331876.9	8.886692	0.997794	0.999436	1.00056	1.00221	3.398827
346	0	-436.621	-422.738	-13.8828	168955.9	8.889312	0.996909	0.999208	1.00079	1.00309	3.646881
347	1	-428.994	-419.03	-9.9638	437234.9	12.5282	0.998078	0.999508	1.00049	1.00192	3.120549
348	0	-440.655	-424.003	-16.6525	514752.1	7.702543	0.998229	0.999547	1.00045	1.00177	3.985239
349	1	-428.64	-419.449	-9.19163	711446.1	11.24587	0.998493	0.999615	1.00038	1.00151	3.113657
350	0	-432.157	-419.703	-12.4541	215405.7	7.823981	0.997263	0.999299	1.0007	1.00274	3.449643
351	1	-444.555	-429.101	-15.4536	609363.5	7.414563	0.998372	0.999584	1.00042	1.00163	3.816497
352	0	-428.657	-422.071	-6.58673	295525.8	13.36964	0.997663	0.999402	1.0006	1.00234	2.819422
353	1	-430.758	-414.361	-16.3971	390765.7	8.200232	0.997967	0.99948	1.00052	1.00203	3.952045
354	0	-434.465	-417.446	-17.0195	505206.1	12.50674	0.998212	0.999543	1.00046	1.00179	3.685876
355	1	-438.075	-425.495	-12.5803	363883	6.685143	0.997894	0.999461	1.00054	1.00211	3.313743
356	0	-423.578	-417.49	-6.0876	540929.1	11.64896	0.998272	0.999558	1.00044	1.00173	2.832292
357	1	-434.656	-423.548	-11.1078	463560.5	11.25883	0.998134	0.999523	1.00048	1.00187	3.283409
358	0	-426.737	-419.115	-7.62221	74231.18	10.63195	0.995338	0.998805	1.00119	1.00467	2.983142
359	1	-423.722	-415.356	-8.3657	812156.8	10.43908	0.99859	0.999639	1.00036	1.00141	3.055302
360	0	-436.687	-416.622	-20.0643	636987.6	6.593895	0.998408	0.999593	1.00041	1.00159	4.428583
361	1	-441.46	-426.671	-14.7886	698942	7.348076	0.99848	0.999611	1.00039	1.00152	3.721899
362	0	-446.332	-426.193	-20.1391	545809	8.483498	0.99828	0.99956	1.00044	1.00172	4.386608
363	1	-435.332	-416.564	-18.7679	558595.8	6.674885	0.9983	0.999565	1.00043	1.0017	4.238555
364	0	-444.986	-425.715	-19.2715	919899.9	9.943685	0.998675	0.999661	1.00034	1.00133	4.152887
365	1	-438.12	-422.515	-15.6051	780933.2	5.901707	0.998562	0.999632	1.00037	1.00144	3.595741
366	0	-440.343	-423.638	-16.7058	398209.8	8.73409	0.997986	0.999485	1.00051	1.00202	3.971911
367	1	-431.93	-419.378	-12.5515	204666.3	8.879348	0.997192	0.999281	1.00072	1.00281	3.497103
368	0	-435.388	-420.055	-15.333	69068.46	7.67634	0.995168	0.998761	1.00123	1.00484	3.812981
369	1	-437.115	-427.656	-9.45864	212522.3	9.903326	0.997244	0.999294	1.0007	1.00276	3.166209
370	0	-442.039	-425.59	-16.4494	281451.7	8.418573	0.997605	0.999387	1.00061	1.0024	3.953577
371	1	-426.487	-415.558	-10.9287	448235.7	10.57054	0.998102	0.999514	1.00048	1.0019	3.296352
372	0	-430.62	-416.502	-14.1174	621044.6	9.069126	0.998388	0.999588	1.00041	1.00161	3.669347
373	1	-447.465	-419.879	-27.5858	976105.4	4.094385	0.998714	0.999671	1.00033	1.00129	5.250505
374	0	-437.889	-420.641	-17.2478	631098	9.424923	0.9984	0.999591	1.00041	1.0016	3.990153
375	1	-438.577	-422.378	-16.1992	309230.8	8.116624	0.997715	0.999415	1.00058	1.00229	3.928765
376	0	-436.598	-418.921	-17.6762	186532.2	8.431036	0.997058	0.999247	1.00075	1.00294	4.098747
377	1	-448.183	-429.399	-18.7837	681555.4	11.36971	0.998461	0.999606	1.00039	1.00154	3.953004
378	0	-448.823	-430.266	-18.5572	429891	9.209541	0.998062	0.999504	1.00049	1.00194	4.147496
379	1	-423.719	-408.635	-15.0842	717233.2	8.40401	0.998499	0.999616	1.00038	1.0015	3.791529
380	0	-423.646	-415.863	-7.78282	575007.5	9.92251	0.998324	0.999571	1.00043	1.00168	2.997246
381	1	-437.607	-419.308	-18.2993	787246.9	9.901136	0.998568	0.999634	1.00037	1.00143	4.059112
382	0	-433.818	-418.783	-15.0345	429005.9	7.539019	0.99806	0.999504	1.0005	1.00194	3.767467
383	1	-435.917	-418.877	-17.0402	377423.2	8.606697	0.997932	0.999471	1.00053	1.00207	4.016178
384	0	-434.1	-418.324	-15.7763	193732.6	10.86161	0.997114	0.999261	1.00074	1.00289	3.731491
385	1	-436.008	-420.931	-15.0765	646214	9.343226	0.998419	0.999596	1.0004	1.00158	3.763653
386	0	-429.103	-415.372	-13.7309	594143.2	10.87114	0.998351	0.999578	1.00042	1.00165	3.542559
387	1	-424.316	-410.267	-14.0485	841386.8	12.19545	0.998615	0.999646	1.00035	1.00139	3.473243
388	0	-444.6	-423.243	-21.3569	19743.97	10.01984	0.990968	0.997675	1.0023	1.00906	4.353055
389	1	-438.808	-421.099	-17.7083	115022.7	5.005347	0.996255	0.99904	1.00095	1.00375	3.609593
390	0	-442.935	-425.365	-17.5699	845155.8	8.643753	0.998618	0.999647	1.00035	1.00138	4.075778
391	1	-433.764	-422.619	-11.1444	283636.8	9.592728	0.997614	0.999389	1.00061	1.00239	3.341319
392	0	-440.978	-420.647	-20.3312	675402.1	6.4176	0.998454	0.999605	1.00039	1.00155	4.457958
393	1	-440.92	-425.8	-15.1201	90889.06	6.763817	0.995787	0.99892	1.00107	1.00422	3.705455
394	0	-452.247	-434.131	-18.1169	737322	10.94391	0.99852	0.999622	1.00038	1.00148	3.938565
395	1	-428.603	-421.695	-6.90789	708119.6	11.94165	0.99849	0.999614	1.00039	1.00151	2.895238
396	0	-436.052	-421.008	-15.0444	933099.8	7.856227	0.998684	0.999664	1.00034	1.00132	3.781661
397	1	-430.32	-416.717	-13.6034	489866.9	7.53797	0.998184	0.999536	1.00046	1.00182	3.577566
398	0	-432.647	-419.199	-13.4473	427668.9	9.628476	0.998057	0.999503	1.0005	1.00194	3.580089
399	1	-436.18	-422.268	-13.9127	121487.2	8.21403	0.996356	0.999066	1.00093	1.00365	3.649364
400	0	-433.295	-421.026	-12.2682	94741.7	8.083313	0.995873	0.998942	1.00105	1.00413	3.44268
401	1	-439.09	-420.765	-18.3258	483216.2	8.771297	0.998172	0.999532	1.00047	1.00183	4.154898
402	0	-433.787	-416.747	-17.0394	466340.7	10.8674	0.998139	0.999524	1.00047	1.00186	3.847244
403	1	-438.082	-423.408	-14.6743	566971.6	8.908057	0.998312	0.999568	1.00043	1.00169	3.735444
404	0	-428.838	-413.867	-14.971	296171.9	6.395328	0.997665	0.999402	1.0006	1.00234	3.618099
405	1	-443.217	-421.067	-22.1502	871599	9.717922	0.998639	0.999652	1.00035	1.00136	4.472249
406	0	-429.048	-417.211	-11.8372	370192.3	8.648712	0.997912	0.999466	1.00053	1.00209	3.412681
407	1	-447.654	-427.994	-19.6593	754209.2	5.539571	0.998537	0.999626	1.00037	1.00146	4.198501
408	0	-430.724	-413.258	-17.4652	24316.63	8.112231	0.99186	0.997906	1.00207	1.00816	4.084869
409	1	-441.571	-418.557	-23.0138	420763.4	6.447877	0.998041	0.999499	1.0005	1.00196	4.876229
410	0	-434.332	-422.708	-11.6245	185740.8	7.607988	0.997052	0.999245	1.00075	1.00295	3.322794
411	1	-438.637	-418.238	-20.399	748899.4	8.680887	0.998532	0.999624	1.00037	1.00147	4.399689
412	0	-441.917	-423.432	-18.4853	587425.8	6.621071	0.998342	0.999576	1.00042	1.00166	4.19159
413	1	-437.256	-417.239	-20.0176	723304.9	8.581356	0.998506	0.999618	1.00038	1.00149	4.364252
414	0	-430.427	-419.952	-10.4758	483312.1	8.921552	0.998172	0.999532	1.00047	1.00183	3.264482
415	1	-445.384	-423.349	-22.0356	247266.1	10.08981	0.997445	0.999346	1.00065	1.00256	4.411509
416	0	-440.195	-426.123	-14.0716	143459.4	6.596772	0.996646	0.999141	1.00086	1.00336	3.520319
417	1	-430.629	-417.373	-13.2558	155505.3	8.865814	0.996778	0.999175	1.00082	1.00323	3.576503
418	0	-431.756	-424.721	-7.0349	437490.4	9.428141	0.998079	0.999508	1.00049	1.00192	2.906684
419	1	-427.694	-417.208	-10.4859	242535.3	11.52417	0.99742	0.99934	1.00066	1.00258	3.215947
420	0	-441.501	-424.961	-16.5405	307593.6	7.063625	0.997709	0.999414	1.00058	1.00229	3.943393
421	1	-429.289	-420.805	-8.48386	320078.5	9.812003	0.997754	0.999425	1.00057	1.00225	3.067036
422	0	-450.572	-432.05	-18.5226	663408.1	7.226071	0.99844	0.999601	1.0004	1.00156	4.228385
423	1	-437.953	-418.689	-19.2645	182472.3	9.226323	0.997026	0.999238	1.00076	1.00298	4.222759
424	0	-449.271	-433.858	-15.4129	329459.8	6.537882	0.997786	0.999434	1.00056	1.00222	3.713719
425	1	-435.672	-419	-16.6713	688551.4	8.793631	0.998469	0.999608	1.00039	1.00153	3.965232
426	0	-435.024	-424.332	-10.6925	81310.53	8.301558	0.995546	0.998858	1.00114	1.00446	3.26302
427	1	-444.402	-418.989	-25.4124	13017.39	6.716729	0.988881	0.997133	1.00282	1.01116	5.230846
428	0	-432.687	-420.105	-12.5826	815923.9	8.195302	0.998593	0.99964	1.00036	1.00141	3.486677
429	1	-439.61	-420.119	-19.4904	484630	6.530332	0.998175	0.999533	1.00047	1.00183	4.336791
430	0	-439.697	-418.769	-20.9285	37324.22	6.274815	0.993428	0.998312	1.00167	1.00659	4.540812
431	1	-430.071	-420.36	-9.71135	580807	9.298983	0.998333	0.999573	1.00043	1.00167	3.188705
432	0	-438.334	-421.86	-16.4738	41044.05	7.546936	0.993733	0.998391	1.0016	1.00628	3.958608
433	1	-438.543	-421.506	-17.0369	485145.9	5.720351	0.998176	0.999533	1.00047	1.00183	3.786335
434	0	-426.333	-416.619	-9.7139	250672.8	9.20536	0.997462	0.99935	1.00065	1.00254	3.187171
435	1	-427.75	-414.639	-13.1102	308093.8	7.692755	0.997711	0.999414	1.00058	1.00229	3.524637
436	0	-435.383	-419.133	-16.2501	164498.1	10.54079	0.996868	0.999198	1.0008	1.00314	3.80224
437	1	-442.273	-425.481	-16.7917	723214.4	9.175023	0.998506	0.999618	1.00038	1.0015	3.95792
438	0	-438.569	-420.722	-17.847	543980.1	6.215065	0.998277	0.999559	1.00044	1.00172	4.039773
439	1	-426.73	-422.233	-4.49707	462262	9.209619	0.998131	0.999522	1.00048	1.00187	2.620808
440	0	-440.657	-422.187	-18.47	170010.3	7.381675	0.996919	0.999211	1.00079	1.00308	4.223162
441	1	-432.06	-418.549	-13.5102	600292.7	8.072513	0.99836	0.99958	1.00042	1.00164	3.595946
442	0	-443.422	-422.36	-21.0628	333005.8	5.775204	0.997798	0.999437	1.00056	1.0022	4.500092
443	1	-432.55	-418.745	-13.8059	239173.1	7.804605	0.997402	0.999335	1.00066	1.0026	3.621427
444	0	-440.621	-420.821	-19.7999	553374.5	11.62114	0.998292	0.999563	1.00044	1.00171	4.012709
445	1	-422.168	-409.496	-12.6721	139758.2	7.895152	0.996602	0.99913	1.00087	1.0034	3.482212
446	0	-437.646	-427.233	-10.4138	20356.94	8.376696	0.991105	0.99771	1.00226	1.00892	3.234181
447	1	-425.905	-410.94	-14.9646	704726	9.180449	0.998486	0.999613	1.00039	1.00151	3.758565
448	0	-437.202	-420.759	-16.4435	747782.6	8.54733	0.99853	0.999624	1.00038	1.00147	3.948919
449	1	-434.043	-419.001	-15.0419	376050.2	7.71894	0.997928	0.99947	1.00053	1.00207	3.776788
450	0	-436.321	-422.754	-13.5666	625947.8	8.701661	0.998394	0.999589	1.00041	1.00161	3.612589
451	1	-435.455	-421.616	-13.8384	140847.5	9.729675	0.996615	0.999133	1.00086	1.00339	3.616428
452	0	-453.348	-436.235	-17.1135	972063.1	8.425773	0.998711	0.99967	1.00033	1.00129	4.032197
453	1	-430.833	-418.599	-12.2333	937578	10.29167	0.998688	0.999664	1.00033	1.00131	3.432131
454	0	-440.207	-428.15	-12.0573	356590.2	9.314504	0.997872	0.999456	1.00054	1.00213	3.440823
455	1	-430.5	-421.768	-8.73268	195246.2	8.876329	0.997125	0.999264	1.00073	1.00288	3.066866
456	0	-439.374	-425.96	-13.4148	806708	9.331837	0.998585	0.999638	1.00036	1.00142	3.586107
457	1	-425.126	-413.746	-11.3803	750065	8.962839	0.998533	0.999625	1.00037	1.00147	3.366441
458	0	-419.925	-411.009	-8.9163	842543.9	10.50122	0.998616	0.999646	1.00035	1.00139	3.107121
459	1	-423.806	-411.085	-12.7211	529738.4	9.784572	0.998254	0.999553	1.00045	1.00175	3.499803
460	0	-432.152	-418.696	-13.4558	970861.2	6.500308	0.99871	0.99967	1.00033	1.00129	3.406
461	1	-420.042	-407.953	-12.0894	473291.3	8.990776	0.998153	0.999527	1.00047	1.00185	3.445654
462	0	-442.254	-427.631	-14.6226	416217.9	9.999748	0.99803	0.999496	1.0005	1.00197	3.682135
463	1	-419.773	-410.519	-9.2537	332096.5	12.3959	0.997795	0.999436	1.00056	1.00221	3.070441
464	0	-444.402	-424.056	-20.3459	768088.6	6.484548	0.99855	0.999629	1.00037	1.00145	4.464951
465	1	-438.805	-425.479	-13.3254	187626.2	7.591031	0.997067	0.999249	1.00075	1.00294	3.545026
466	0	-442.51	-423.39	-19.1196	244466.8	10.07902	0.99743	0.999342	1.00066	1.00257	4.123629
467	1	-436.211	-419.03	-17.181	357787.9	7.468311	0.997876	0.999456	1.00054	1.00213	4.050815
468	0	-439.285	-423.929	-15.356	459342.3	7.54734	0.998125	0.99952	1.00048	1.00188	3.810514
469	1	-443.758	-425.256	-18.5027	192840.2	6.924665	0.997107	0.999259	1.00074	1.0029	4.21523
470	0	-435.134	-425.435	-9.69845	79855.77	12.83397	0.995505	0.998848	1.00115	1.0045	3.082765
471	1	-435.523	-423.571	-11.9524	5142.6	10.74485	0.982331	0.995417	1.00447	1.01778	3.385143
472	0	-431.995	-418.687	-13.3082	255180.3	9.604395	0.997485	0.999356	1.00064	1.00252	3.566478
473	1	-429.415	-417.008	-12.407	653425	8.70616	0.998428	0.999598	1.0004	1.00157	3.47939
474	0	-447.903	-431.71	-16.1938	410819.1	7.692022	0.998018	0.999493	1.00051	1.00198	3.925459
475	1	-432.768	-419.325	-13.4435	701421.1	8.935321	0.998483	0.999612	1.00039	1.00152	3.59697
476	0	-442.236	-422.816	-19.4199	36331.5	6.311168	0.993339	0.998289	1.0017	1.00668	4.304681
477	1	-443.15	-430.598	-12.5521	907413.2	9.809322	0.998666	0.999659	1.00034	1.00133	3.481746
478	0	-441.385	-423.905	-17.48	700405.1	5.673935	0.998482	0.999612	1.00039	1.00152	3.849653
479	1	-434.003	-418.06	-15.9426	926363.3	8.610851	0.99868	0.999662	1.00034	1.00132	3.888519
480	0	-428.499	-413.981	-14.5177	388593.9	7.56882	0.997962	0.999478	1.00052	1.00204	3.70077
481	1	-431.221	-413.329	-17.8918	640503.4	7.485559	0.998412	0.999594	1.00041	1.00159	4.146138
482	0	-430.105	-416.292	-13.8131	118848.6	7.582292	0.996315	0.999056	1.00094	1.00369	3.608656
